exposure,veh_value,claimcst0,numclaims,veh_age,gender,area,agecat
0.062970568,0.74,0,0,4,1,3,5
0.544832307,3.77,0,0,1,0,1,2
0.544832307,2.02,18406.58997,1,3,1,2,4
0.117727584,0.96,0,0,4,1,1,2
0.542094456,0.28,0,0,4,1,2,6
0.544832307,2.05,0,0,2,0,2,5
0.454483231,1.32,0,0,4,1,4,4
0.358658453,1.06,0,0,3,1,4,2
0.082135524,2.14,0,0,1,0,3,5
0.454483231,1.91,0,0,3,1,5,3
0.547570157,2.54,0,0,1,0,3,4
0.837782341,0.72,0,0,4,0,3,4
0.547570157,1.4,0,0,3,0,4,3
0.076659822,4.68,0,0,1,1,4,4
0.544832307,3.84,0,0,2,1,3,4
0.544832307,2.31,0,0,2,1,2,4
0.547570157,2.53,0,0,1,0,2,5
0.547570157,2.03,0,0,3,0,2,4
0.449007529,1.67,0,0,2,1,2,2
0.547570157,0.53,0,0,4,1,3,4
0.542094456,1.51,0,0,2,1,3,6
0.547570157,0.83,0,0,4,0,3,6
0.761122519,1.71,0,0,2,0,4,3
0.547570157,2.33,0,0,3,1,6,3
0.542094456,6.58,0,0,1,1,3,5
0.542094456,0.41,0,0,4,1,2,5
0.45174538,1.53,0,0,2,0,2,5
0.449007529,0.9,0,0,3,0,1,2
0.824093087,1.7,0,0,3,1,2,5
0.547570157,1.21,0,0,4,1,2,6
0.454483231,1.86,0,0,2,1,1,3
0.544832307,0.6,0,0,4,1,5,6
0.547570157,1.93,0,0,4,0,3,6
0.268309377,0.96,0,0,4,0,1,4
0.544832307,0.35,0,0,4,1,5,4
0.429842574,0.97,0,0,3,0,2,5
0.030116359,3.11,0,0,2,0,5,2
0.769336071,1.41,0,0,1,0,4,3
0.454483231,1.85,0,0,3,0,3,3
0.131416838,1.82,0,0,2,0,2,6
0.024640657,2.15,0,0,1,1,5,3
0.544832307,0.72,0,0,3,0,3,4
0.544832307,0.51,0,0,4,0,3,2
0.391512663,1.45,0,0,4,0,5,2
0.542094456,2.61,0,0,3,0,3,5
0.542094456,0.41,0,0,4,0,3,3
0.290212183,2.02,0,0,1,1,2,3
0.45174538,3.47,0,0,2,0,3,2
0.547570157,0.44,0,0,4,1,3,3
0.45174538,0.55,0,0,4,0,3,4
0.350444901,3.52,0,0,2,1,3,5
0.547570157,0.87,0,0,3,0,3,6
0.454483231,1.23,0,0,3,0,3,2
0.424366872,2.79,0,0,3,0,4,2
0.542094456,0.7,0,0,4,0,3,6
0.180698152,2.33,0,0,2,1,3,5
0.440793977,1.14,0,0,3,1,3,4
0.202600958,2.92,0,0,1,0,4,4
0.046543463,3.8,0,0,1,1,4,6
0.457221081,1.93,0,0,2,1,3,3
0.38329911,0.74,0,0,4,0,2,6
0.542094456,1.66,0,0,2,0,3,5
0.457221081,1.19,0,0,4,1,3,6
0.547570157,3.52,0,0,2,0,4,5
0.17522245,2.13,0,0,4,0,6,2
0.999315537,1.19,1408.529999,1,4,0,3,4
0.547570157,1.04,0,0,3,0,5,4
0.550308008,3.06,0,0,2,0,6,3
0.547570157,3.08,0,0,1,0,2,3
0.583162218,5.633,237.0200005,1,1,0,1,2
0.544832307,2.51,0,0,1,1,1,6
0.544832307,0.5,0,0,4,0,3,5
0.440793977,0.44,0,0,4,1,1,3
0.17522245,1.84,0,0,4,1,3,1
0.824093087,1.39,282.1200001,1,2,0,2,1
0.542094456,0.46,0,0,4,0,1,5
0.774811773,3.39,0,0,3,0,3,2
0.449007529,2.14,0,0,2,0,4,3
0.544832307,0.69,0,0,4,1,3,6
0.547570157,0.65,0,0,4,0,3,5
0.542094456,1.02,0,0,2,0,3,3
0.421629021,4.25,0,0,2,0,2,3
0.544832307,0.41,0,0,4,1,2,5
0.544832307,0.35,0,0,4,1,3,4
0.547570157,0.51,0,0,4,0,3,5
0.547570157,1.61,0,0,2,0,1,4
0.213552361,3.1,200,1,2,1,3,3
0.45174538,1.01,0,0,4,1,4,4
0.52019165,0.71,2453.269997,3,4,0,2,2
0.544832307,1.87,0,0,2,1,1,5
0.774811773,1.5,0,0,3,0,1,4
0.640657084,2.59,0,0,3,0,3,3
0.824093087,1.17,0,0,3,0,2,1
0.449007529,3.15,0,0,1,0,3,4
0.547570157,2.08,0,0,3,1,4,3
0.547570157,0.88,0,0,4,0,4,5
0.547570157,0.79,0,0,3,0,5,6
0.45174538,2.13,0,0,3,1,3,4
0.542094456,1.43,0,0,2,1,5,5
0.542094456,0.98,0,0,3,0,2,4
0.131416838,0.34,0,0,4,0,2,3
0.457221081,1.25,0,0,4,1,2,6
0.449007529,2.47,0,0,3,0,6,2
0.45174538,1.44,0,0,4,1,5,3
0.547570157,3.42,0,0,1,1,1,1
0.454483231,1.61,0,0,4,0,3,4
0.547570157,1.23,0,0,2,1,1,4
0.457221081,1.29,0,0,3,0,3,5
0.999315537,2.52,0,0,3,1,5,4
0.542094456,2.02,0,0,3,0,5,3
0.547570157,2.54,0,0,3,1,3,6
0.544832307,0.53,0,0,4,0,1,6
0.544832307,1.5,0,0,4,0,4,5
0.544832307,1.33,0,0,3,1,3,4
0.547570157,2.66,0,0,1,1,2,2
0.544832307,1.5,0,0,4,0,3,1
0.457221081,1.39,0,0,3,0,2,2
0.824093087,2,5664.009995,1,1,1,3,4
0.544832307,0.92,0,0,3,0,2,2
0.544832307,1.06,0,0,3,0,1,3
0.544832307,1.43,0,0,4,0,1,4
0.525667351,3.2,0,0,2,1,4,1
0.544832307,1.77,0,0,2,1,3,6
0.544832307,2.95,0,0,3,0,4,5
0.544832307,0.77,0,0,4,0,2,3
0.544832307,1.16,0,0,4,1,4,4
0.443531828,0.43,0,0,4,0,1,2
0.238193019,3.24,0,0,2,0,5,5
0.413415469,1.4,0,0,3,1,1,4
0.457221081,1.56,0,0,3,0,3,5
0.542094456,1.48,7433.269989,1,2,0,2,3
0.542094456,1.28,0,0,3,0,1,5
0.673511294,2.53,0,0,1,1,1,4
0.20807666,2.34,0,0,2,1,2,3
0.457221081,1.54,0,0,3,0,3,4
0.542094456,1.06,0,0,3,0,4,5
0.542094456,2.14,0,0,1,0,1,4
0.169746749,1.35,0,0,4,0,3,2
0.542094456,1.15,0,0,3,0,3,4
0.547570157,0.91,0,0,4,0,5,6
0.544832307,1.67,0,0,2,0,3,6
0.544832307,2.91,0,0,1,0,1,3
0.547570157,1.15,0,0,3,0,3,4
0.432580424,1.05,0,0,4,1,3,4
0.287474333,0.82,0,0,4,0,1,5
0.547570157,2.98,0,0,1,1,2,2
0.547570157,4.28,0,0,2,0,6,2
0.547570157,1.88,0,0,3,1,3,5
0.547570157,0.42,0,0,4,0,3,2
0.45174538,3.22,0,0,3,0,4,2
0.837782341,1.39,0,0,3,1,3,4
0.544832307,0.91,0,0,4,1,6,2
0.544832307,0.45,0,0,4,0,1,6
0.544832307,1.15,0,0,3,1,2,5
0.999315537,5.236,484.8599987,1,1,0,1,3
0.544832307,0.91,0,0,3,0,1,4
0.774811773,1.47,0,0,1,0,3,2
0.544832307,0.81,0,0,3,1,3,4
0.544832307,3.4,2558.389999,1,3,1,1,4
0.544832307,0.83,0,0,3,0,3,4
0.544832307,0.98,0,0,3,1,1,5
0.20807666,3.57,0,0,2,0,4,5
0.542094456,0.54,200,1,4,0,3,2
0.224503765,1.93,0,0,2,0,2,4
0.542094456,1.93,0,0,4,1,2,3
0.101300479,1.66,0,0,2,1,1,6
0.542094456,0.91,1305.32,1,3,0,3,5
0.542094456,0.44,0,0,4,1,2,6
0.542094456,1.28,0,0,2,0,5,2
0.542094456,2.45,0,0,1,0,3,2
0.542094456,0.83,0,0,4,0,3,2
0.542094456,0.88,0,0,4,0,2,2
0.457221081,2.598,0,0,1,0,3,3
0.542094456,1.19,0,0,2,0,1,4
0.542094456,2.17,0,0,3,0,2,4
0.06844627,1.86,0,0,3,0,5,3
0.457221081,2.83,0,0,3,0,3,3
0.542094456,4.14,0,0,2,0,6,4
0.547570157,0.82,0,0,4,1,6,3
0.544832307,1.99,0,0,2,1,3,6
0.262833676,3.29,0,0,1,1,6,4
0.45174538,0.55,0,0,4,0,1,5
0.681724846,3.42,408.9499998,1,2,0,5,2
0.161533196,1.47,0,0,2,0,1,3
0.547570157,0.7,0,0,4,1,3,3
0.692676249,2.12,849.5099983,1,1,0,1,4
0.547570157,3.2,0,0,1,1,1,4
0.774811773,1.47,0,0,1,0,2,1
0.454483231,1.46,0,0,3,1,3,2
0.45174538,1.64,0,0,3,1,4,2
0.999315537,1.3,0,0,2,1,1,6
0.539356605,1.76,0,0,3,1,3,2
0.20807666,0.89,0,0,3,0,4,3
0.45174538,1.46,0,0,3,0,4,5
0.547570157,1.16,0,0,3,1,1,3
0.38329911,3.22,0,0,3,1,4,4
0.547570157,2.54,0,0,1,1,5,5
0.10403833,1.5,531.8399992,1,4,0,4,2
0.941820671,1.37,0,0,3,1,1,3
0.547570157,1.25,0,0,4,1,4,4
0.547570157,1.47,0,0,2,0,3,4
0.446269678,1.61,0,0,2,0,1,4
0.547570157,0.83,0,0,4,1,2,2
0.553045859,1.33,0,0,4,0,1,3
0.547570157,1.06,0,0,3,0,3,3
0.446269678,2.75,0,0,1,0,2,1
0.125941136,1.81,0,0,4,0,6,4
0.547570157,1.14,0,0,3,0,3,3
0.158795346,2.84,0,0,3,0,3,2
0.824093087,1.89,0,0,3,1,3,5
0.112251882,1.35,0,0,2,1,1,2
0.544832307,0.39,0,0,4,0,2,3
0.405201917,2.51,0,0,1,0,2,2
0.572210815,3.34,0,0,3,1,5,3
0.098562628,0.9,0,0,4,0,3,3
0.449007529,1.49,0,0,1,0,2,4
0.120465435,0.28,0,0,4,0,1,5
0.188911704,1.5,0,0,4,1,4,4
0.446269678,0.39,0,0,4,1,2,4
0.544832307,1.54,0,0,4,1,3,3
0.550308008,2.36,0,0,4,0,2,2
0.774811773,3.51,0,0,3,0,6,4
0.544832307,0.95,0,0,4,0,2,3
0.544832307,1.79,0,0,3,1,3,6
0.544832307,1.37,0,0,3,0,2,4
0.542094456,0.7,525.5100021,1,4,1,3,4
0.761122519,1.34,0,0,2,1,3,4
0.525667351,0.84,0,0,3,0,3,5
0.739219713,1.27,0,0,2,0,3,6
0.457221081,1.01,0,0,3,0,1,4
0.752908967,6.45,0,0,1,1,3,5
0.542094456,0.82,0,0,3,0,3,4
0.542094456,2.69,0,0,2,1,3,3
0.34770705,1.44,0,0,1,0,3,5
0.999315537,1.42,0,0,2,0,1,5
0.783025325,0.61,0,0,4,0,4,3
0.306639288,0.52,0,0,4,1,1,4
0.503764545,1.9,0,0,1,0,3,4
0.542094456,1.65,0,0,2,0,1,4
0.542094456,0.4,0,0,4,1,3,2
0.457221081,1.33,0,0,4,1,4,2
0.542094456,3.05,0,0,3,0,6,2
0.542094456,1.91,0,0,4,0,4,3
0.542094456,1.47,0,0,2,1,1,2
0.17522245,0.55,0,0,4,0,2,2
0.542094456,5.24,0,0,1,1,5,5
0.547570157,2.37,0,0,2,0,1,2
0.547570157,1.91,2372.269997,1,4,1,4,1
0.17522245,1.81,0,0,4,1,1,1
0.574948665,1.99,0,0,2,0,3,4
0.574948665,1.3,0,0,2,0,2,5
0.774811773,1.39,0,0,1,1,2,3
0.774811773,0.43,0,0,4,0,3,2
0.824093087,5.07,1144.289999,1,1,0,3,5
0.339493498,0.44,0,0,4,0,3,3
0.774811773,0.73,0,0,3,0,4,2
0.774811773,1.89,0,0,3,1,5,2
0.20807666,1.5,0,0,2,0,3,2
0.774811773,0.84,0,0,3,1,1,5
0.774811773,2.37,0,0,3,0,1,2
0.213552361,2.14,0,0,1,1,1,4
0.774811773,1.26,11075.87997,1,1,0,3,4
0.503764545,0.75,0,0,4,1,3,4
0.492813142,0.82,0,0,4,0,3,3
0.20807666,0.87,0,0,3,1,3,4
0.125941136,1.36,0,0,1,1,2,1
0.071184121,2.63,0,0,3,0,3,4
0.824093087,1.77,0,0,2,0,3,3
0.824093087,2.04,0,0,4,1,6,3
0.20807666,0.91,0,0,3,0,4,2
0.17522245,3.56,200,1,2,0,3,4
0.824093087,2.73,0,0,3,1,1,5
0.20807666,0.37,0,0,4,1,3,5
0.807665982,1.18,0,0,3,1,4,2
0.213552361,1.42,0,0,4,0,1,2
0.503764545,4.64,0,0,2,0,5,3
0.254620123,1.59,0,0,1,0,1,4
0.446269678,1.49,0,0,1,1,3,2
0.774811773,1.47,0,0,1,1,3,4
0.005475702,1.75,0,0,2,0,2,5
0.873374401,1.88,565.3499994,1,2,0,2,2
0.605065024,0.44,0,0,4,0,3,5
0.446269678,1.66,0,0,1,1,1,4
0.20807666,2.12,2153.929997,1,3,1,3,6
0.824093087,2.53,0,0,3,1,2,2
0.076659822,3.52,0,0,2,0,6,2
0.481861739,0.7,0,0,4,0,3,4
0.824093087,2.03,0,0,2,1,5,3
0.17522245,4.45,0,0,2,0,6,4
0.747433265,0.9,0,0,3,1,2,5
0.016427105,2.2,0,0,1,1,3,5
0.17522245,3.39,0,0,3,1,3,3
0.470910335,1.39,0,0,2,1,3,4
0.446269678,1.5,0,0,1,0,1,3
0.572210815,2.14,0,0,3,0,6,2
0.002737851,0.71,0,0,4,0,1,2
0.837782341,2.67,0,0,2,1,6,4
0.125941136,3.97,0,0,2,0,2,3
0.837782341,1.78,0,0,2,1,2,3
0.161533196,2.85,0,0,2,0,3,3
0.829568789,2.5,0,0,3,1,5,2
0.837782341,2.5,0,0,3,0,3,3
0.572210815,0.82,0,0,3,0,6,2
0.837782341,2.28,200,1,2,0,2,2
0.889801506,0.83,0,0,3,1,2,3
0.427104723,1.87,0,0,3,0,2,4
0.440793977,1.17,0,0,2,1,3,4
0.605065024,1.16,0,0,3,0,1,2
0.572210815,0.55,0,0,4,0,4,5
0.824093087,2.27,0,0,1,0,3,4
0.824093087,2.68,0,0,1,0,3,3
0.824093087,1.97,0,0,3,1,1,4
0.824093087,2.47,0,0,3,1,3,2
0.824093087,0.65,0,0,4,1,1,3
0.495550993,3.74,0,0,2,1,3,3
0.572210815,2.85,6218.949997,1,3,1,6,2
0.824093087,1.52,0,0,2,0,3,3
0.180698152,1.31,0,0,1,0,3,3
0.824093087,1.78,0,0,3,0,3,5
0.446269678,1.34,0,0,2,0,2,3
0.098562628,5.04,0,0,3,1,3,3
0.837782341,1.42,0,0,3,0,1,4
0.837782341,1.61,0,0,2,1,3,4
0.440793977,1.33,200,1,2,0,3,6
0.013689254,3.02,0,0,2,0,1,4
0.824093087,1.14,0,0,3,1,1,2
0.824093087,3.77,0,0,2,0,6,3
0.824093087,3.9,0,0,2,0,4,2
0.125941136,1.25,0,0,4,0,6,2
0.446269678,3.78,0,0,2,1,1,4
0.339493498,1.34,0,0,2,0,4,6
0.829568789,1.81,0,0,2,1,1,3
0.618754278,1.29,0,0,3,1,2,1
0.249144422,1.07,0,0,4,1,4,3
0.769336071,1.17,0,0,3,1,4,6
0.446269678,1.9,0,0,1,0,5,4
0.31211499,1.54,0,0,3,1,3,2
0.818617385,1.14,0,0,3,0,3,4
0.824093087,1.18,0,0,2,0,1,1
0.128678987,1.73,0,0,3,0,3,3
0.446269678,4.18,0,0,2,1,3,3
0.550308008,3.29,0,0,2,0,2,3
0.164271047,1.91,0,0,4,0,5,4
0.572210815,0.65,0,0,4,1,3,4
0.605065024,3.18,0,0,2,0,1,3
0.125941136,2.92,917.2727261,1,3,1,6,1
0.772073922,1.27,0,0,4,1,6,2
0.503764545,2.51,0,0,1,1,3,5
0.429842574,2.198,200,1,1,0,2,2
0.678986995,1.89,0,0,2,1,3,5
0.443531828,1.37,200,1,1,0,1,4
0.303901437,1.6,0,0,1,0,5,3
0.240930869,1.12,214.42,1,3,1,1,4
0.325804244,0.78,0,0,3,0,2,1
0.290212183,0.91,0,0,3,0,3,4
0.394250513,2.65,9535.079987,1,3,0,1,3
0.084873374,1.35,0,0,3,0,1,5
0.446269678,1.63,0,0,2,1,1,5
0.161533196,2.31,0,0,2,1,3,1
0.306639288,2.3,0,0,3,0,5,3
0.038329911,0.26,0,0,4,0,2,2
0.605065024,0.53,0,0,4,0,1,5
0.495550993,3.17,0,0,1,0,6,3
0.158795346,2.48,0,0,2,0,2,5
0.125941136,1.33,0,0,1,0,3,4
0.205338809,1.07,0,0,3,0,3,4
0.205338809,0.71,0,0,4,1,2,1
0.164271047,3.23,0,0,2,0,1,2
0.966461328,0.75,0,0,4,0,5,5
0.156057495,3.18,677,1,3,0,5,3
0.873374401,1.399,0,0,1,0,1,2
0.829568789,0.52,0,0,4,0,1,4
0.465434634,2.65,0,0,2,0,5,3
0.125941136,1.84,0,0,3,0,6,4
0.125941136,1.36,0,0,4,0,4,2
0.495550993,2.03,0,0,3,1,1,3
0.394250513,0.39,0,0,4,1,4,5
0.62422998,1.4,0,0,3,1,6,1
0.821355236,3.19,0,0,1,0,2,1
0.873374401,0.36,0,0,4,0,4,2
0.503764545,1.37,0,0,1,1,3,4
0.169746749,0.43,0,0,4,0,3,5
0.83504449,1.85,0,0,2,0,3,4
0.002737851,2.45,0,0,2,1,1,5
0.495550993,1.36,0,0,4,1,1,3
0.125941136,0.6,0,0,4,0,3,3
0.83504449,0.75,0,0,4,1,4,2
0.503764545,1.75,0,0,3,0,1,4
0.41615332,4.03,0,0,2,0,1,4
0.101300479,5.59,0,0,1,1,4,3
0.002737851,0.69,0,0,4,1,4,2
0.605065024,0.77,0,0,3,0,4,5
0.876112252,2.04,0,0,2,1,3,3
0.83504449,0.46,0,0,4,0,1,4
0.495550993,1.29,0,0,3,1,3,1
0.83504449,1.47,400,2,3,0,2,2
0.999315537,1.3,0,0,2,0,3,3
0.295687885,1.66,0,0,2,0,4,5
0.213552361,3.2,0,0,1,0,1,2
0.503764545,1.44,0,0,1,1,1,5
0.503764545,1.81,0,0,1,1,3,4
0.128678987,0.46,0,0,4,0,1,1
0.572210815,1.79,0,0,4,1,4,2
0.503764545,5.98,0,0,1,1,3,1
0.443531828,6.68,0,0,1,0,5,5
0.922655715,1.27,0,0,4,0,6,2
0.503764545,5.43,0,0,2,0,6,2
0.317590691,1.71,0,0,2,1,2,3
0.125941136,2.21,0,0,3,1,3,2
0.602327173,1.71,0,0,2,0,2,5
0.919917865,1.37,0,0,2,0,2,3
0.076659822,0.58,0,0,4,0,1,4
0.446269678,1.82,0,0,2,0,3,3
0.41615332,1.27,0,0,3,1,1,4
0.443531828,1.38,0,0,4,1,1,3
0.125941136,1.37,0,0,4,1,3,1
0.503764545,2.73,0,0,1,1,1,6
0.503764545,2.3,0,0,1,1,2,6
0.41615332,2.31,0,0,1,1,3,3
0.930869268,1.06,0,0,3,0,5,6
0.41615332,0.71,0,0,4,0,3,2
0.572210815,2.06,0,0,2,0,3,6
0.446269678,2.07,0,0,2,1,3,3
0.205338809,1.24,0,0,2,0,1,1
0.495550993,1.37,435.9099999,1,1,1,1,1
0.038329911,3.58,0,0,2,0,1,5
0.922655715,2.39,0,0,1,0,2,3
0.503764545,1.46,0,0,2,0,3,3
0.057494867,1.43,0,0,3,1,6,2
0.873374401,4.29,0,0,2,0,6,3
0.876112252,3.81,5222.279999,1,1,1,4,3
0.446269678,1.96,0,0,2,1,1,5
0.205338809,0.44,0,0,4,0,3,2
0.772073922,2.3,0,0,1,0,3,4
0.076659822,1.35,0,0,3,0,2,2
0.41615332,0.37,0,0,4,0,3,5
0.41615332,1.55,0,0,1,1,1,1
0.386036961,1.19,0,0,4,0,3,1
0.125941136,2.46,0,0,1,1,4,3
0.123203285,1.48,0,0,1,1,3,1
0.922655715,1.74,0,0,2,0,2,6
0.125941136,1.37,0,0,2,0,1,2
0.446269678,6.55,0,0,1,1,1,4
0.503764545,0.37,0,0,4,0,3,2
0.503764545,1.19,0,0,3,0,4,2
0.177960301,5.236,0,0,1,0,2,4
0.427104723,1.12,0,0,3,1,4,3
0.821355236,2.2,0,0,2,0,1,5
0.13963039,0.86,384.5,1,3,1,3,3
0.325804244,2.53,0,0,1,1,1,6
0.205338809,0.83,0,0,4,0,6,5
0.446269678,1.29,0,0,3,1,2,3
0.821355236,1.42,0,0,1,0,3,4
0.043805613,0.43,0,0,4,0,1,2
0.41615332,3.06,0,0,3,0,3,4
0.602327173,2.1,0,0,3,1,4,5
0.826830938,0.89,0,0,4,0,3,3
0.826830938,2.8,0,0,2,1,3,4
0.553045859,2.11,0,0,2,1,1,3
0.41615332,4.66,0,0,1,0,5,3
0.123203285,2.46,0,0,1,0,3,3
0.539356605,2.66,0,0,1,1,1,6
0.547570157,0.96,0,0,4,0,3,6
0.459958932,1.4,1563.809999,2,2,1,5,2
0.536618754,0.39,0,0,4,1,2,5
0.536618754,2.42,0,0,1,1,2,5
0.536618754,0.43,0,0,4,0,3,6
0.142368241,2.04,0,0,4,0,6,1
0.054757016,1.68,0,0,2,1,3,6
0.317590691,1.47,0,0,3,1,1,6
0.536618754,1.3,0,0,1,0,5,6
0.539356605,0.29,0,0,4,1,3,6
0.536618754,1.39,0,0,3,0,2,5
0.459958932,0.59,0,0,4,0,3,2
0.536618754,3.52,0,0,2,0,2,4
0.536618754,0.39,2706.579994,1,4,1,1,3
0.536618754,1.2,0,0,3,0,3,4
0.821355236,1.18,0,0,3,0,4,4
0.536618754,1.05,0,0,3,0,1,6
0.539356605,0.54,0,0,4,0,3,4
0.922655715,0.46,0,0,4,1,3,2
0.536618754,1.51,0,0,2,1,5,4
0.536618754,0.93,0,0,3,0,3,5
0.536618754,1.66,0,0,2,0,3,4
0.539356605,0.98,0,0,3,0,1,4
0.772073922,1.07,0,0,3,0,1,1
0.536618754,0.31,0,0,4,0,2,5
0.191649555,1.71,0,0,2,1,4,6
0.539356605,0.48,0,0,4,0,2,6
0.536618754,0.66,0,0,4,1,1,4
0.251882272,1.99,0,0,1,1,1,5
0.298425736,1.93,0,0,2,0,5,4
0.684462697,1.05,0,0,3,0,4,3
0.536618754,2.96,0,0,2,0,4,3
0.536618754,1.68,0,0,3,1,3,3
0.536618754,0.5,0,0,4,1,2,6
0.539356605,0.95,0,0,4,0,1,5
0.772073922,1.31,0,0,4,1,2,4
0.643394935,3.599,0,0,1,1,3,4
0.772073922,5.236,0,0,1,1,2,3
0.410677618,4.74,0,0,1,1,6,2
0.462696783,1.89,0,0,3,1,2,3
0.804928131,0.45,440.4499998,1,4,0,2,2
0.539356605,1.79,1240.639999,1,3,0,1,5
0.536618754,1.27,0,0,4,1,2,5
0.539356605,0.71,0,0,4,0,2,4
0.536618754,1.48,0,0,4,1,3,5
0.536618754,3.46,0,0,3,0,3,3
0.539356605,0.48,0,0,4,0,3,5
0.459958932,1.59,0,0,4,0,1,4
0.265571526,0.81,0,0,3,0,1,3
0.536618754,0.87,0,0,3,0,3,5
0.402464066,0.41,0,0,4,0,3,4
0.402464066,3.32,0,0,1,1,3,5
0.462696783,1.06,0,0,4,0,1,6
0.736481862,1.2,0,0,4,0,4,5
0.821355236,1.21,0,0,2,0,4,4
0.1724846,0.7,2148.379997,1,4,1,2,4
0.459958932,1.31,0,0,3,1,2,4
0.079397673,1.29,0,0,3,1,3,3
0.539356605,0.77,0,0,3,0,1,6
0.821355236,3.58,0,0,2,0,6,4
0.459958932,1.89,0,0,3,0,2,3
0.459958932,2.35,0,0,3,1,1,3
0.177960301,1.06,0,0,3,0,3,2
0.539356605,1.64,0,0,2,0,2,4
0.462696783,1.66,0,0,4,1,2,3
0.536618754,3.33,0,0,2,0,3,1
0.539356605,4.92,0,0,2,1,2,4
0.1724846,3.63,0,0,1,1,1,2
0.1724846,1.82,0,0,3,0,1,2
0.547570157,0.9,0,0,4,1,1,5
0.377823409,1.16,0,0,3,0,2,2
0.142368241,1.82,0,0,2,0,3,4
0.539356605,1.56,0,0,3,0,3,1
0.539356605,1.14,0,0,4,1,3,3
0.459958932,0.59,0,0,4,0,2,5
0.553045859,0.81,0,0,3,1,3,2
0.536618754,1.36,1579.309998,1,3,0,2,4
0.536618754,0.6,0,0,4,1,3,6
0.405201917,1.3,0,0,2,1,5,5
0.572210815,0.96,0,0,4,1,3,1
0.536618754,0.91,0,0,3,0,1,4
0.008213552,0.59,0,0,4,0,1,5
0.459958932,1.26,0,0,2,0,5,6
0.539356605,2.53,0,0,2,1,4,4
0.459958932,3.02,353.77,1,2,0,3,4
0.539356605,2.33,0,0,2,1,1,3
0.539356605,0.71,0,0,4,1,2,6
0.539356605,1.07,0,0,4,1,1,3
0.539356605,1.45,0,0,4,1,1,4
0.290212183,1.86,0,0,2,0,4,5
0.459958932,1.3,521.6199999,1,2,0,1,5
0.536618754,0.39,0,0,4,0,1,6
0.539356605,1.47,0,0,2,1,2,3
0.41615332,0.41,0,0,4,1,1,5
0.457221081,1.01,0,0,4,1,1,6
0.536618754,2.63,0,0,3,0,3,4
0.539356605,1.18,0,0,4,1,1,2
0.539356605,0.41,0,0,4,1,3,6
0.539356605,1.36,0,0,3,0,3,5
0.128678987,1.45,0,0,3,1,1,6
0.539356605,0.42,0,0,4,1,3,5
0.539356605,1.83,0,0,1,0,5,4
0.459958932,3.93,200,1,2,1,3,4
0.539356605,0.95,0,0,4,0,3,6
0.462696783,1.04,0,0,4,1,3,3
0.536618754,1.9,0,0,4,0,3,6
0.744695414,2.8,0,0,1,1,1,2
0.706365503,3.31,0,0,2,1,3,2
0.536618754,3.02,0,0,3,0,5,4
0.462696783,1.91,390,1,4,1,4,6
0.334017796,2.198,0,0,1,0,3,3
0.536618754,0.41,0,0,4,0,2,5
0.462696783,1.22,0,0,3,0,3,6
0.462696783,1.23,0,0,4,1,1,4
0.539356605,1.27,0,0,4,1,2,5
0.473648186,1.41,0,0,3,0,5,3
0.922655715,0.24,200,1,4,0,2,5
0.459958932,0.2,0,0,4,0,1,3
0.539356605,1.03,0,0,2,0,5,6
0.539356605,1.16,0,0,4,1,6,3
0.539356605,1.47,0,0,1,0,1,6
0.459958932,0.85,0,0,3,1,2,2
0.298425736,1.59,0,0,1,0,2,4
0.772073922,3.12,0,0,2,1,6,4
0.459958932,1.05,0,0,4,0,3,3
0.123203285,1.9,0,0,3,1,3,2
0.539356605,0.87,0,0,3,0,4,3
0.821355236,1.1,0,0,4,1,3,3
0.536618754,1.08,0,0,3,0,3,4
0.350444901,2.07,0,0,1,1,1,3
0.536618754,1.39,0,0,4,0,1,4
0.933607118,4.71,0,0,1,0,5,3
0.459958932,1,413.1799998,1,3,0,3,3
0.539356605,2.33,0,0,1,0,4,5
0.895277207,1.68,0,0,3,0,3,5
0.539356605,5.43,0,0,2,0,3,4
0.539356605,3.02,0,0,3,0,2,4
0.331279945,1.52,0,0,3,1,2,5
0.539356605,1.47,0,0,2,0,4,4
0.539356605,4.54,0,0,2,1,3,2
0.539356605,2.89,0,0,3,1,1,3
0.459958932,1.99,0,0,4,1,3,5
0.539356605,1.79,0,0,2,1,2,4
0.922655715,1.6,0,0,3,0,3,4
0.462696783,0.61,0,0,4,0,2,2
0.793976728,2.36,0,0,1,0,3,4
0.999315537,0.66,0,0,4,1,3,3
0.536618754,0.97,0,0,3,1,3,1
0.536618754,4.56,0,0,1,1,4,5
0.865160849,5.27,0,0,1,1,6,3
0.539356605,0.93,0,0,3,0,1,5
0.539356605,1.64,0,0,2,0,3,4
0.446269678,2.84,0,0,3,1,3,3
0.539356605,0.94,0,0,3,0,2,4
0.164271047,4.23,0,0,2,0,1,4
0.131416838,0.91,0,0,4,1,1,4
0.821355236,2.27,0,0,1,1,4,1
0.539356605,1.02,0,0,4,1,1,3
0.999315537,4.54,0,0,1,1,1,4
0.459958932,0.76,0,0,4,0,3,1
0.459958932,1.27,0,0,4,0,3,4
0.588637919,3.46,0,0,2,1,3,2
0.459958932,0.86,0,0,4,0,5,3
0.772073922,2.02,0,0,2,0,3,5
0.459958932,1.51,0,0,3,0,3,4
0.459958932,1.71,0,0,2,1,5,2
